item_key,id,defect,base_defect,family,q_type,chapter,n_obs,n_levels,dose_spread,y_var,s_i,se_s_i,s_per_dose,c_i,converged,q_var_ok
luke8:item3:open,uw-174445-open,local_inconsistency:name,local_inconsistency,,open,8,1,1,0.0,0.0,-1.5276,0.99323,-28.92947,2.4583,1,0
luke8:item4:mcq,uw-174445-mcq,local_inconsistency:name,local_inconsistency,,mcq,8,1,1,0.0,0.0,-1.5276,0.99323,-28.92947,2.4583,1,0
luke8:item5:open,uw-174446-open,local_inconsistency:name,local_inconsistency,,open,8,1,1,0.0,0.0,-1.5276,0.99323,-28.92947,2.4583,1,0
luke8:item6:mcq,uw-174446-mcq,local_inconsistency:name,local_inconsistency,,mcq,8,1,1,0.0,0.0,-1.5276,0.99323,-28.92947,2.4583,1,0
luke8:item7:open,uw-174447-open,local_inconsistency:name,local_inconsistency,,open,8,1,1,0.0,0.0,-1.5276,0.99323,-28.92947,2.4583,1,0
luke8:item8:mcq,uw-174447-mcq,local_inconsistency:name,local_inconsistency,,mcq,8,1,1,0.0,0.0,-1.5276,0.99323,-28.92947,2.4583,1,0
luke8:item9:open,uw-174448-open,local_inconsistency:name,local_inconsistency,,open,8,1,1,0.0,0.0,-1.5276,0.99323,-28.92947,2.4583,1,0
luke1:item10:mcq,uw-174343-mcq,local_inconsistency:name,local_inconsistency,name,mcq,1,5,5,0.2,0.0,-1.56588,0.97236,-29.65441,2.57654,1,0
luke1:item2:mcq,uw-174316-mcq,local_inconsistency:name,local_inconsistency,name,mcq,1,5,5,0.2,0.0,-1.56588,0.97236,-29.65441,2.57654,1,0
luke1:item3:open,uw-174318-open,local_inconsistency:name,local_inconsistency,name,open,1,5,5,0.2,0.0,-1.56588,0.97236,-29.65441,2.57654,1,0
luke1:item4:mcq,uw-174318-mcq,local_inconsistency:name,local_inconsistency,name,mcq,1,5,5,0.2,0.0,-1.56588,0.97236,-29.65441,2.57654,1,0
luke1:item5:open,uw-174322-open,local_inconsistency:name,local_inconsistency,name,open,1,5,5,0.2,0.0,-1.56588,0.97236,-29.65441,2.57654,1,0
luke1:item6:mcq,uw-174322-mcq,local_inconsistency:name,local_inconsistency,name,mcq,1,5,5,0.2,0.0,-1.56588,0.97236,-29.65441,2.57654,1,0
luke1:item7:open,uw-174335-open,local_inconsistency:name,local_inconsistency,name,open,1,5,5,0.2,0.0,-1.56588,0.97236,-29.65441,2.57654,1,0
luke1:item8:mcq,uw-174335-mcq,local_inconsistency:name,local_inconsistency,name,mcq,1,5,5,0.2,0.0,-1.56588,0.97236,-29.65441,2.57654,1,0
luke1:item9:open,uw-174343-open,local_inconsistency:name,local_inconsistency,name,open,1,5,5,0.2,0.0,-1.56588,0.97236,-29.65441,2.57654,1,0
luke1:item11:open,uw-174324-open,local_inconsistency:name,local_inconsistency,,open,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item12:mcq,uw-174324-mcq,local_inconsistency:name,local_inconsistency,,mcq,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item15:open,uw-174326-open,local_inconsistency:name,local_inconsistency,,open,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item17:open,uw-174328-open,local_inconsistency:name,local_inconsistency,,open,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item25:open,uw-174332-open,local_inconsistency:name,local_inconsistency,,open,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item26:mcq,uw-174332-mcq,local_inconsistency:name,local_inconsistency,,mcq,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item32:mcq,uw-174336-mcq,local_inconsistency:name,local_inconsistency,,mcq,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item33:open,uw-174339-open,local_inconsistency:name,local_inconsistency,,open,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item37:open,uw-174341-open,local_inconsistency:name,local_inconsistency,,open,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item41:open,uw-174343-open,local_inconsistency:name,local_inconsistency,,open,1,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke2:item11:open,uw-174352-open,local_inconsistency:name,local_inconsistency,,open,2,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke2:item13:open,uw-174354-open,local_inconsistency:name,local_inconsistency,,open,2,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke2:item17:open,uw-174357-open,local_inconsistency:name,local_inconsistency,,open,2,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke2:item22:mcq,uw-174361-mcq,local_inconsistency:name,local_inconsistency,,mcq,2,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke2:item3:open,uw-174347-open,local_inconsistency:name,local_inconsistency,,open,2,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke2:item7:open,uw-174350-open,local_inconsistency:name,local_inconsistency,,open,2,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item12:mcq,uw-174382-mcq,local_inconsistency:name,local_inconsistency,,mcq,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item15:open,uw-174387-open,local_inconsistency:name,local_inconsistency,,open,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item17:open,uw-174388-open,local_inconsistency:name,local_inconsistency,,open,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item18:mcq,uw-174388-mcq,local_inconsistency:name,local_inconsistency,,mcq,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item19:open,uw-174389-open,local_inconsistency:name,local_inconsistency,,open,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item20:mcq,uw-174389-mcq,local_inconsistency:name,local_inconsistency,,mcq,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item2:mcq,uw-174377-mcq,local_inconsistency:name,local_inconsistency,,mcq,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item36:mcq,uw-174398-mcq,local_inconsistency:name,local_inconsistency,,mcq,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item37:open,uw-174398-open,local_inconsistency:name,local_inconsistency,,open,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item38:mcq,uw-174398-mcq,local_inconsistency:name,local_inconsistency,,mcq,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke4:item44:mcq,uw-174398-mcq,local_inconsistency:name,local_inconsistency,,mcq,4,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke5:item11:open,uw-174404-open,local_inconsistency:name,local_inconsistency,,open,5,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke5:item21:open,uw-174410-open,local_inconsistency:name,local_inconsistency,,open,5,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke5:item3:open,uw-174401-open,local_inconsistency:name,local_inconsistency,,open,5,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke5:item5:open,uw-174402-open,local_inconsistency:name,local_inconsistency,,open,5,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke6:item5:open,uw-174421-open,local_inconsistency:name,local_inconsistency,,open,6,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke6:item9:open,uw-174423-open,local_inconsistency:name,local_inconsistency,,open,6,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke7:item15:open,uw-174441-open,local_inconsistency:name,local_inconsistency,,open,7,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke7:item17:open,uw-174442-open,local_inconsistency:name,local_inconsistency,,open,7,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke7:item18:mcq,uw-174442-mcq,local_inconsistency:name,local_inconsistency,,mcq,7,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke7:item3:open,uw-174430-open,local_inconsistency:name,local_inconsistency,,open,7,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke7:item5:open,uw-174431-open,local_inconsistency:name,local_inconsistency,,open,7,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke7:item8:mcq,uw-174432-mcq,local_inconsistency:name,local_inconsistency,,mcq,7,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke8:item11:open,uw-174449-open,local_inconsistency:name,local_inconsistency,,open,8,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke8:item13:open,uw-174452-open,local_inconsistency:name,local_inconsistency,,open,8,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke8:item17:open,uw-174455-open,local_inconsistency:name,local_inconsistency,,open,8,1,1,0.0,0.0,-1.74874,0.98979,-33.11747,0.30967,1,0
luke1:item13:open,uw-174325-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item14:mcq,uw-174325-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item16:mcq,uw-174326-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item18:mcq,uw-174328-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item19:open,uw-174329-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item20:mcq,uw-174329-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item21:open,uw-174330-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item22:mcq,uw-174330-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item23:open,uw-174331-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item24:mcq,uw-174331-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item27:open,uw-174333-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item28:mcq,uw-174333-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item29:open,uw-174335-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item30:mcq,uw-174335-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item31:open,uw-174336-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item34:mcq,uw-174339-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item35:open,uw-174340-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item36:mcq,uw-174340-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item38:mcq,uw-174341-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item39:open,uw-174342-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item40:mcq,uw-174342-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item42:mcq,uw-174343-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item43:open,uw-174344-open,local_inconsistency:style,local_inconsistency,,open,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke1:item44:mcq,uw-174344-mcq,local_inconsistency:style,local_inconsistency,,mcq,1,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item10:mcq,uw-174351-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item12:mcq,uw-174352-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item14:mcq,uw-174354-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item15:open,uw-174355-open,local_inconsistency:style,local_inconsistency,,open,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item16:mcq,uw-174355-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item18:mcq,uw-174357-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item19:open,uw-174359-open,local_inconsistency:style,local_inconsistency,,open,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item1:open,uw-174346-open,local_inconsistency:style,local_inconsistency,,open,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item20:mcq,uw-174359-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item21:open,uw-174361-open,local_inconsistency:style,local_inconsistency,,open,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item23:open,uw-174362-open,local_inconsistency:style,local_inconsistency,,open,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item24:mcq,uw-174362-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item2:mcq,uw-174346-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item4:mcq,uw-174347-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item5:open,uw-174349-open,local_inconsistency:style,local_inconsistency,,open,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item6:mcq,uw-174349-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item8:mcq,uw-174350-mcq,local_inconsistency:style,local_inconsistency,,mcq,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke2:item9:open,uw-174351-open,local_inconsistency:style,local_inconsistency,,open,2,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item10:mcq,uw-174381-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item11:open,uw-174382-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item13:open,uw-174384-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item14:mcq,uw-174384-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item16:mcq,uw-174387-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item1:open,uw-174377-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item21:open,uw-174392-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item22:mcq,uw-174392-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item23:open,uw-174393-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item24:mcq,uw-174393-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item25:open,uw-174394-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item26:mcq,uw-174394-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item27:open,uw-174395-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item28:mcq,uw-174395-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item29:open,uw-174396-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item30:mcq,uw-174396-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item31:open,uw-174396-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item32:mcq,uw-174396-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item33:open,uw-174397-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item34:mcq,uw-174397-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item35:open,uw-174398-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item39:open,uw-174399-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item3:open,uw-174378-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item40:mcq,uw-174399-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item41:open,uw-174396-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item42:mcq,uw-174396-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item43:open,uw-174398-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item4:mcq,uw-174378-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item5:open,uw-174379-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item6:mcq,uw-174379-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item7:open,uw-174380-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item8:mcq,uw-174380-mcq,local_inconsistency:style,local_inconsistency,,mcq,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke4:item9:open,uw-174381-open,local_inconsistency:style,local_inconsistency,,open,4,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item10:mcq,uw-174403-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item12:mcq,uw-174404-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item13:open,uw-174406-open,local_inconsistency:style,local_inconsistency,,open,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item14:mcq,uw-174406-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item15:open,uw-174407-open,local_inconsistency:style,local_inconsistency,,open,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item16:mcq,uw-174407-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item17:open,uw-174408-open,local_inconsistency:style,local_inconsistency,,open,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item18:mcq,uw-174408-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item19:open,uw-174409-open,local_inconsistency:style,local_inconsistency,,open,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item1:open,uw-174400-open,local_inconsistency:style,local_inconsistency,,open,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item20:mcq,uw-174409-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item22:mcq,uw-174410-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item23:open,uw-174412-open,local_inconsistency:style,local_inconsistency,,open,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item24:mcq,uw-174412-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item25:open,uw-174403-open,local_inconsistency:style,local_inconsistency,,open,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item26:mcq,uw-174403-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item2:mcq,uw-174400-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item4:mcq,uw-174401-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item6:mcq,uw-174402-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item7:open,uw-174403-open,local_inconsistency:style,local_inconsistency,,open,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item8:mcq,uw-174403-mcq,local_inconsistency:style,local_inconsistency,,mcq,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke5:item9:open,uw-174403-open,local_inconsistency:style,local_inconsistency,,open,5,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item10:mcq,uw-174423-mcq,local_inconsistency:style,local_inconsistency,,mcq,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item11:open,uw-174424-open,local_inconsistency:style,local_inconsistency,,open,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item12:mcq,uw-174424-mcq,local_inconsistency:style,local_inconsistency,,mcq,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item13:open,uw-174427-open,local_inconsistency:style,local_inconsistency,,open,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item14:mcq,uw-174427-mcq,local_inconsistency:style,local_inconsistency,,mcq,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item15:open,uw-174428-open,local_inconsistency:style,local_inconsistency,,open,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item16:mcq,uw-174428-mcq,local_inconsistency:style,local_inconsistency,,mcq,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item1:open,uw-174414-open,local_inconsistency:style,local_inconsistency,,open,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item2:mcq,uw-174414-mcq,local_inconsistency:style,local_inconsistency,,mcq,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item3:open,uw-174415-open,local_inconsistency:style,local_inconsistency,,open,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item4:mcq,uw-174415-mcq,local_inconsistency:style,local_inconsistency,,mcq,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item6:mcq,uw-174421-mcq,local_inconsistency:style,local_inconsistency,,mcq,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item7:open,uw-174422-open,local_inconsistency:style,local_inconsistency,,open,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke6:item8:mcq,uw-174422-mcq,local_inconsistency:style,local_inconsistency,,mcq,6,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke7:item10:mcq,uw-174434-mcq,local_inconsistency:style,local_inconsistency,,mcq,7,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
luke7:item11:open,uw-174436-open,local_inconsistency:style,local_inconsistency,,open,7,1,1,0.0,0.0,-6.12515,0.99325,-115.99739,4.35573,1,0
